"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_direction","source"
"GO:0009060","aerobic respiration","104/4354","200/18986",0.52,2.26750574184658,9.8298171888841,2.69874128945416e-19,2.41383131618179e-16,2.07214631939142e-16,"26471/402/57017/847/1537/84277/3421/134145/3417/65018/6392/30968/10873/79085/4191/4190/4702/4724/374291/56181/2647/2271/5162/8802/6391/79736/539/4713/506/4728/1346/6472/3420/790955/4723/4711/65990/10476/1291/388753/522/4722/135154/23479/4716/498/51103/4696/1329/4720/6834/4712/84300/4710/509/4718/4704/1340/27069/126328/4708/9551/4709/8803/11315/7386/521/51142/4731/29796/1337/55967/4717/513/65084/48/4706/515/4707/9167/4694/5018/51079/7385/387/4719/29997/4715/7415/7388/4698/7384/4726/54539/2395/158/1327/3416/4695/1345/9377/10975/1716/54949",104,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009117","nucleotide metabolic process","199/4354","500/18986",0.398,1.73551401010565,9.09184753563331,9.66863345008243e-18,7.56691425387076e-15,6.49579505212117e-15,"4881/3479/2977/2327/10060/10846/55022/26471/108/5740/9540/120892/6817/93100/785/160428/9414/4882/83594/23498/4913/1728/2232/84836/402/7298/64223/4837/1854/349565/351/1740/84277/79077/2584/952/131870/572/109/83549/7084/100/134145/978/3417/65018/6392/128240/30968/23433/6714/25824/25796/10201/51715/115024/4191/4190/2539/4702/4724/79873/3643/23583/374291/11164/9060/4907/6470/4833/25996/3704/8460/51071/112/339123/6391/539/5106/4713/1353/506/318/4728/6120/30833/51292/57190/125061/65220/6888/203/3615/790955/7372/4723/1841/53343/3692/51024/4711/3988/65990/10476/9563/1291/7086/353/10591/4968/516/8654/522/5566/22934/4832/102157402/4722/1635/260425/4716/25939/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/11315/441024/54963/521/201163/5571/5744/55270/957/51181/471/7374/5901/4731/55967/4717/513/5223/4706/515/4707/4199/405/55312/4694/51079/4719/7345/4715/1267/7415/8226/5211/9061/4698/2820/4726/55739/50484/54539/226/8930/51341/142/133686/526/158/195827/4695/5635/27109/23171/27115/84875/1716",199,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:1901293","nucleoside phosphate biosynthetic process","142/4354","321/18986",0.442367601246106,1.92898283813931,9.15680312792935,1.51547795827288e-17,1.0542674996385e-14,9.05032801747522e-15,"4881/2977/54898/55022/108/5740/93100/5166/4882/83594/6675/23498/8790/7298/29926/4837/1854/349565/9945/4594/84277/5164/109/55343/83549/7084/100/134145/64834/978/65018/6392/30968/51144/10201/7358/4702/4724/29925/374291/5372/9060/6470/4833/112/5162/10007/6391/539/4713/1353/506/10295/318/4728/84869/125061/132789/65220/203/3615/790955/7372/4723/1841/4711/3988/65990/10476/353/516/522/23417/4832/102157402/4722/1635/79717/4716/4351/498/4831/5538/10165/38/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/64802/4709/441024/54963/521/55907/471/4731/5238/55967/4717/513/4706/515/4707/4199/55312/4694/51079/55577/4719/4715/7415/9061/4698/55902/80347/4726/55739/50484/54539/226/142/133686/158/4695/5635/27109/47/60490/84875/9524/1716",142,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006119","oxidative phosphorylation","82/4354","149/18986",0.550335570469799,2.39978666535131,9.35721878887394,1.94751952235562e-17,1.19777061365231e-14,1.02822262347677e-14,"26471/57017/1537/84277/134145/65018/6392/30968/79085/4702/4724/374291/6391/79736/539/4713/506/4728/1346/6472/790955/4723/4711/65990/10476/388753/522/4722/23479/4716/498/51103/4696/1329/4720/4712/84300/4710/509/4718/4704/1340/27069/126328/4708/9551/4709/11315/7386/521/51142/4731/29796/1337/55967/4717/513/65084/4706/515/4707/9167/4694/51079/7385/387/4719/4715/7415/7388/4698/7384/4726/54539/2395/1327/4695/1345/9377/10975/1716/54949",82,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006091","generation of precursor metabolites and energy","195/4354","490/18986",0.397959183673469,1.7353360269234,8.99585906219053,2.10437258427973e-17,1.19777061365231e-14,1.02822262347677e-14,"3479/10060/3953/54511/55022/26471/112464/160428/51523/3481/4776/2232/9572/402/3667/1312/64223/57017/1050/847/79611/1537/9945/351/84277/2584/11152/3421/112812/134145/3417/65018/6392/30968/6714/10873/10998/131474/79085/291/25796/11331/4191/4190/2539/4702/4724/3643/55829/5836/374291/56181/3155/57215/2647/2271/51071/5162/8802/10007/339123/6391/79736/539/34/4713/54677/506/4728/6120/57190/1346/6472/6888/3420/790955/83943/9997/4723/3692/4711/3988/65990/205251/10476/9563/2109/1291/7086/388753/2548/522/5566/22934/4722/178/135154/89801/23479/4716/37/498/51103/10165/38/5499/10131/4696/1329/4720/6834/27166/4712/84300/4710/5213/509/4718/84883/4704/1340/27069/126328/4708/3572/9551/5315/4709/8803/11315/7386/84334/10580/521/201163/51142/5571/84269/4938/4731/113829/29796/1337/55967/4717/513/65084/6648/48/5223/4706/515/4707/405/3588/9167/4694/5018/51079/55847/7385/387/4719/29997/7345/4715/144363/7415/5211/2108/7388/4698/7384/3454/55062/2820/4726/5834/2235/54539/226/51341/2395/158/1327/3416/195827/4695/1345/137872/9377/10975/2992/1716/54949",195,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009142","nucleoside triphosphate biosynthetic process","72/4354","124/18986",0.580645161290323,2.53195430231007,9.33599154677288,3.42174331749458e-17,1.7852945759028e-14,1.53258082273047e-14,"55022/7298/84277/83549/134145/65018/6392/30968/10201/4702/4724/374291/4833/6391/539/4713/1353/506/318/4728/203/3615/790955/4723/1841/4711/3988/65990/10476/516/522/4832/4722/4716/498/4831/10165/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/4709/54963/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/4698/4726/54539/226/142/4695/27109",72,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0015980","energy derivation by oxidation of organic compounds","152/4354","356/18986",0.426966292134831,1.86182407498206,8.95436638286957,5.53426453295491e-17,2.66538694160236e-14,2.28809349840225e-14,"3479/10060/3953/55022/26471/112464/3481/4776/9572/402/3667/1312/57017/847/1537/9945/84277/11152/3421/134145/3417/65018/6392/30968/10873/131474/79085/4191/4190/4702/4724/3643/55829/5836/374291/56181/2647/2271/5162/8802/6391/79736/539/34/4713/506/4728/57190/1346/6472/3420/790955/83943/9997/4723/4711/65990/205251/10476/2109/1291/388753/2548/522/4722/178/135154/89801/23479/4716/37/498/51103/10165/5499/10131/4696/1329/4720/6834/27166/4712/84300/4710/5213/509/4718/84883/4704/1340/27069/126328/4708/3572/9551/4709/8803/11315/7386/10580/521/51142/84269/4938/4731/113829/29796/1337/55967/4717/513/65084/6648/48/4706/515/4707/3588/9167/4694/5018/51079/55847/7385/387/4719/29997/4715/144363/7415/2108/7388/4698/7384/3454/55062/2820/4726/5834/54539/2395/158/1327/3416/4695/1345/137872/9377/10975/2992/1716/54949",152,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","68/4354","116/18986",0.586206896551724,2.55620673815596,9.17081648149741,1.29491668200887e-16,5.27537628069137e-14,4.52863108957038e-14,"55022/84277/83549/134145/65018/6392/30968/10201/4702/4724/374291/4833/6391/539/4713/1353/506/318/4728/3615/790955/4723/4711/3988/65990/10476/516/522/4832/4722/4716/498/4831/10165/4696/518/4720/4712/4710/509/4718/4704/527/126328/4708/9551/4709/54963/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/4698/4726/54539/226/142/4695/27109",68,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","66/4354","111/18986",0.594594594594595,2.5927820332965,9.18062026687153,1.32367810072055e-16,5.27537628069137e-14,4.52863108957038e-14,"55022/84277/134145/65018/6392/30968/10201/4702/4724/374291/4833/6391/539/4713/1353/506/318/4728/3615/790955/4723/4711/3988/65990/10476/516/522/4832/4722/4716/498/4831/10165/4696/518/4720/4712/4710/509/4718/4704/527/126328/4708/9551/4709/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/4698/4726/54539/226/142/4695/27109",66,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0010257","NADH dehydrogenase complex assembly","45/4354","62/18986",0.725806451612903,3.16494287788759,9.31394102897324,1.43238135715945e-16,5.27537628069137e-14,4.52863108957038e-14,"25880/90871/617/55101/4702/29090/4724/55863/374291/51295/25915/4713/4728/4711/4722/284184/4716/51103/4696/4720/4712/4710/4718/4704/126328/4708/29078/4709/91942/55967/4717/4706/55572/4707/4694/5018/51079/4719/4715/4698/54539/28976/4695/84233/57226",45,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0032981","mitochondrial respiratory chain complex I assembly","45/4354","62/18986",0.725806451612903,3.16494287788759,9.31394102897324,1.43238135715945e-16,5.27537628069137e-14,4.52863108957038e-14,"25880/90871/617/55101/4702/29090/4724/55863/374291/51295/25915/4713/4728/4711/4722/284184/4716/51103/4696/4720/4712/4710/4718/4704/126328/4708/29078/4709/91942/55967/4717/4706/55572/4707/4694/5018/51079/4719/4715/4698/54539/28976/4695/84233/57226",45,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009145","purine nucleoside triphosphate biosynthetic process","66/4354","112/18986",0.589285714285714,2.5696321937135,9.08808960782415,2.50420454009965e-16,8.25495868509375e-14,7.08644474921421e-14,"55022/84277/134145/65018/6392/30968/10201/4702/4724/374291/4833/6391/539/4713/1353/506/318/4728/3615/790955/4723/4711/3988/65990/10476/516/522/4832/4722/4716/498/4831/10165/4696/518/4720/4712/4710/509/4718/4704/527/126328/4708/9551/4709/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/4698/4726/54539/226/142/4695/27109",66,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009165","nucleotide biosynthetic process","110/4354","233/18986",0.472103004291845,2.05864667879765,8.86933972107298,2.50509846696664e-16,8.25495868509375e-14,7.08644474921421e-14,"4881/2977/55022/108/5740/93100/4882/83594/23498/7298/4837/1854/349565/84277/109/83549/7084/100/134145/978/65018/6392/30968/10201/4702/4724/374291/9060/6470/4833/112/6391/539/4713/1353/506/318/4728/125061/65220/203/3615/790955/7372/4723/1841/4711/3988/65990/10476/353/516/522/4832/102157402/4722/1635/4716/498/4831/10165/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/64802/4709/441024/54963/521/471/4731/55967/4717/513/4706/515/4707/4199/55312/4694/51079/4719/4715/7415/9061/4698/4726/55739/50484/54539/226/142/133686/158/4695/5635/27109/84875/1716",110,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006754","ATP biosynthetic process","61/4354","100/18986",0.61,2.65995865870464,9.07872677661154,3.36197163022015e-16,1.05246521884042e-13,9.03485639152848e-14,"55022/84277/134145/65018/6392/30968/4702/4724/374291/6391/539/4713/1353/506/318/4728/790955/4723/4711/3988/65990/10476/516/522/4722/4716/498/10165/4696/518/4720/4712/4710/509/4718/4704/527/126328/4708/9551/4709/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/4698/4726/54539/226/142/4695/27109",61,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","47/4354","68/18986",0.691176470588235,3.01393579940015,9.07528211776572,6.85745622622092e-16,2.04450159201758e-13,1.75509631534256e-13,"84277/134145/6392/30968/4702/4724/374291/6391/539/4713/506/4728/4723/4711/65990/10476/522/4722/4716/498/4696/4720/4712/4710/509/4718/4704/126328/4708/9551/4709/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/4698/4726/54539/4695",47,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006164","purine nucleotide biosynthetic process","96/4354","197/18986",0.487309644670051,2.1249565718203,8.65794263256055,1.5788813870211e-15,4.4933528927905e-13,3.85730543642571e-13,"4881/2977/55022/108/5740/93100/4882/83594/23498/4837/349565/84277/109/100/134145/65018/6392/30968/10201/4702/4724/374291/9060/4833/112/6391/539/4713/1353/506/318/4728/125061/65220/203/3615/790955/4723/4711/3988/65990/10476/353/516/522/4832/4722/4716/498/4831/10165/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/64802/4709/441024/521/471/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/9061/4698/4726/55739/54539/226/142/133686/158/4695/5635/27109/84875/1716",96,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0072522","purine-containing compound biosynthetic process","118/4354","263/18986",0.448669201520913,1.95646152045844,8.52030860173053,2.32792275145921e-15,6.11960521796643e-13,5.25335691169842e-13,"4881/2977/54898/55022/108/5740/93100/5166/4882/83594/23498/4837/349565/4594/84277/56952/5164/109/100/134145/64834/65018/6392/30968/51144/10201/4702/4724/374291/9060/4907/6470/4833/112/5162/6391/539/4713/1353/506/10295/318/4728/84869/125061/65220/203/3615/790955/4723/4711/3988/65990/10476/4507/353/516/522/23417/4832/4722/79717/4716/498/4831/5538/10165/38/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/64802/4709/441024/521/471/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/9061/4698/55902/80347/4726/55739/54539/226/142/133686/158/4695/5635/27109/47/60490/84875/9524/1716",118,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0046390","ribose phosphate biosynthetic process","89/4354","178/18986",0.5,2.18029398254479,8.63031312221707,2.34579979605805e-15,6.11960521796643e-13,5.25335691169842e-13,"4881/2977/55022/108/4882/84277/109/83549/100/134145/978/65018/6392/30968/10201/2539/4702/4724/5836/374291/9060/4833/112/6391/539/4713/1353/506/318/4728/203/3615/790955/7372/4723/4711/3988/65990/10476/353/516/522/4832/4722/4716/498/4831/10165/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/4709/54963/521/471/4731/55967/4717/513/4706/515/4707/55312/4694/51079/4719/4715/7415/9061/4698/4726/54539/226/142/158/4695/5635/27109",89,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009152","purine ribonucleotide biosynthetic process","81/4354","156/18986",0.519230769230769,2.26415144341189,8.64836301633206,2.70154304542588e-15,6.76574440296457e-13,5.80803317471349e-13,"4881/2977/55022/108/4882/84277/109/100/134145/65018/6392/30968/10201/4702/4724/374291/9060/4833/112/6391/539/4713/1353/506/318/4728/203/3615/790955/4723/4711/3988/65990/10476/353/516/522/4832/4722/4716/498/4831/10165/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/4709/521/471/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/7415/9061/4698/4726/54539/226/142/158/4695/27109",81,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0015986","proton motive force-driven ATP synthesis","50/4354","77/18986",0.649350649350649,2.83155062668154,8.78471499675529,4.13903731734953e-15,9.96712024766362e-13,8.55624475400272e-13,"84277/134145/6392/30968/4702/4724/374291/6391/539/4713/506/4728/4723/4711/65990/10476/516/522/4722/4716/498/4696/518/4720/4712/4710/509/4718/4704/527/126328/4708/9551/4709/521/4731/55967/4717/513/4706/515/4707/4694/51079/4719/4715/4698/4726/54539/4695",50,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009260","ribonucleotide biosynthetic process","86/4354","171/18986",0.502923976608187,2.19304423975265,8.54870162025765,4.44844369332516e-15,1.03154466532996e-12,8.85526452168353e-13,"4881/2977/55022/108/4882/84277/109/83549/100/134145/978/65018/6392/30968/10201/4702/4724/374291/9060/4833/112/6391/539/4713/1353/506/318/4728/203/3615/790955/7372/4723/4711/3988/65990/10476/353/516/522/4832/4722/4716/498/4831/10165/204/4696/518/4720/4712/4710/509/4718/4704/50808/527/126328/4708/9551/4709/54963/521/471/4731/55967/4717/513/4706/515/4707/55312/4694/51079/4719/4715/7415/9061/4698/4726/54539/226/142/158/4695/27109",86,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0006163","purine nucleotide metabolic process","173/4354","440/18986",0.393181818181818,1.71450390445567,8.27186587206544,5.22543750260939e-15,1.16844515013705e-12,1.00304826647833e-12,"4881/3479/2977/2327/10060/10846/55022/26471/108/5740/9540/120892/6817/93100/785/160428/9414/4882/83594/23498/1728/2232/84836/402/64223/4837/349565/351/1740/84277/2584/952/131870/572/109/100/134145/3417/65018/6392/30968/23433/6714/25824/25796/10201/51715/4191/4190/2539/4702/4724/79873/3643/374291/11164/9060/4907/4833/3704/8460/51071/112/339123/6391/539/5106/4713/1353/506/318/4728/6120/30833/51292/57190/125061/65220/6888/203/3615/790955/4723/53343/3692/51024/4711/3988/65990/10476/9563/1291/7086/353/10591/516/8654/522/5566/22934/4832/4722/260425/4716/25939/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/441024/521/201163/5571/5744/55270/51181/471/5901/4731/55967/4717/513/5223/4706/515/4707/4199/405/4694/51079/4719/7345/4715/7415/5211/9061/4698/2820/4726/55739/54539/226/51341/142/133686/526/158/195827/4695/5635/27109/23171/27115/84875/1716",173,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009141","nucleoside triphosphate metabolic process","119/4354","274/18986",0.434306569343066,1.89383199943671,8.12959185283248,3.15363686098059e-14,6.80859323675844e-12,5.84481662873572e-12,"3479/10060/55022/26471/10924/120892/402/7298/64223/1854/351/84277/79077/2584/131870/572/83549/100/134145/65018/6392/30968/23433/6714/10201/51715/4702/4724/3643/374291/11164/4907/4833/3704/339123/6391/539/4713/1353/506/318/4728/57190/65220/203/3615/790955/4723/1841/3692/51024/4711/3988/65990/10476/1291/516/522/5566/4832/4722/4716/25939/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/54963/521/201163/5571/55270/5901/4731/55967/4717/513/5223/4706/515/4707/405/4694/51079/4719/7345/4715/7415/5211/4698/4726/50484/54539/226/51341/142/526/195827/4695/27109/1716",119,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0022904","respiratory electron transport chain","67/4354","125/18986",0.536,2.33727514928801,8.18259563680765,9.15029641853484e-14,1.90966686254822e-11,1.63934784256277e-11,"57017/1537/65018/6392/4191/4190/4702/4724/374291/6391/4713/4728/1346/790955/83943/9997/4723/4711/2109/388753/4722/23479/4716/51103/10165/4696/1329/4720/4712/4710/4718/84883/4704/1340/27069/4708/4709/11315/7386/51142/4731/29796/1337/55967/4717/6648/4706/4707/9167/4694/7385/4719/4715/144363/2108/7388/4698/7384/2820/4726/1327/4695/1345/9377/10975/1716/54949",67,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009144","purine nucleoside triphosphate metabolic process","111/4354","259/18986",0.428571428571429,1.86882341360982,7.67971246008436,6.62631749477123e-13,1.33830238176654e-10,1.14886170214947e-10,"3479/10060/55022/26471/120892/402/64223/351/84277/2584/131870/572/100/134145/65018/6392/30968/23433/6714/10201/51715/4702/4724/3643/374291/11164/4907/4833/3704/339123/6391/539/4713/1353/506/318/4728/57190/65220/203/3615/790955/4723/3692/51024/4711/3988/65990/10476/1291/516/522/5566/4832/4722/4716/25939/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/521/201163/5571/55270/5901/4731/55967/4717/513/5223/4706/515/4707/405/4694/51079/4719/7345/4715/7415/5211/4698/4726/54539/226/51341/142/526/195827/4695/27109/1716",111,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0022900","electron transport chain","69/4354","135/18986",0.511111111111111,2.22874495993467,7.81554204606096,8.18714726583206e-13,1.60186653223045e-10,1.37511756379403e-10,"57017/1537/112812/65018/6392/4191/4190/4702/4724/374291/57215/6391/4713/4728/1346/790955/83943/9997/4723/4711/2109/388753/4722/23479/4716/51103/10165/4696/1329/4720/4712/4710/4718/84883/4704/1340/27069/4708/4709/11315/7386/51142/4731/29796/1337/55967/4717/6648/4706/4707/9167/4694/7385/4719/4715/144363/2108/7388/4698/7384/2820/4726/1327/4695/1345/9377/10975/1716/54949",69,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042773","ATP synthesis coupled electron transport","56/4354","101/18986",0.554455445544555,2.41775174301996,7.79291697007111,1.53035167616165e-12,2.81809760130826e-10,2.41918751036575e-10,"57017/1537/65018/6392/4702/4724/374291/6391/4713/4728/1346/790955/4723/4711/388753/4722/23479/4716/51103/4696/1329/4720/4712/4710/4718/4704/1340/27069/4708/4709/11315/7386/51142/4731/29796/1337/55967/4717/4706/4707/9167/4694/7385/4719/4715/7388/4698/7384/4726/1327/4695/1345/9377/10975/1716/54949",56,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","56/4354","101/18986",0.554455445544555,2.41775174301996,7.79291697007111,1.53035167616165e-12,2.81809760130826e-10,2.41918751036575e-10,"57017/1537/65018/6392/4702/4724/374291/6391/4713/4728/1346/790955/4723/4711/388753/4722/23479/4716/51103/4696/1329/4720/4712/4710/4718/4704/1340/27069/4708/4709/11315/7386/51142/4731/29796/1337/55967/4717/4706/4707/9167/4694/7385/4719/4715/7388/4698/7384/4726/1327/4695/1345/9377/10975/1716/54949",56,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0042254","ribosome biogenesis","128/4354","317/18986",0.403785488958991,1.76074214363238,7.45082299279575,2.09576149134756e-12,3.74901791352201e-10,3.21833328566034e-10,"54913/10799/51116/51491/131870/10969/404672/79863/10248/55651/55003/83743/51042/2752/51001/79033/23481/84864/57418/84154/55319/26284/51065/54512/51081/55272/56915/51504/51118/29960/54059/27079/9136/5303/115939/3692/92342/27349/28987/84946/55011/23016/9277/10360/10813/51367/51550/51154/79050/29777/10556/102157402/57050/9221/55153/708/51010/10775/23212/55178/91582/153443/6041/6838/117246/51388/115416/11157/6193/10199/84769/51335/51575/81554/112479/6203/23246/55035/55695/401466/10607/29081/85865/5901/25879/84273/84294/128061/23404/10438/285855/29997/8886/55759/10885/51187/8568/54505/26155/51406/26164/118460/51121/84549/55505/51119/88745/84135/55720/51018/55299/6189/6154/27292/51106/27042/1964/55006/11103/54606/6130/10436/55781/6125/90121/220064/5591/6209",128,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009199","ribonucleoside triphosphate metabolic process","108/4354","258/18986",0.418604651162791,1.82536240399098,7.28125937656342,8.03153634908501e-12,1.39681803004503e-09,1.19909428650374e-09,"3479/10060/55022/26471/120892/402/64223/351/84277/2584/572/83549/134145/65018/6392/30968/23433/6714/10201/51715/4702/4724/3643/374291/11164/4907/4833/3704/339123/6391/539/4713/1353/506/318/4728/57190/65220/203/3615/790955/4723/3692/51024/4711/3988/65990/10476/1291/516/522/5566/4832/4722/4716/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/54963/521/201163/5571/5901/4731/55967/4717/513/5223/4706/515/4707/405/4694/51079/4719/7345/4715/7415/5211/4698/4726/54539/226/51341/142/526/195827/4695/27109",108,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","106/4354","252/18986",0.420634920634921,1.83421557261704,7.27211891652192,8.77655347708955e-12,1.48513517081237e-09,1.27490987351406e-09,"3479/10060/55022/26471/120892/402/64223/351/84277/2584/572/134145/65018/6392/30968/23433/6714/10201/51715/4702/4724/3643/374291/11164/4907/4833/3704/339123/6391/539/4713/1353/506/318/4728/57190/65220/203/3615/790955/4723/3692/51024/4711/3988/65990/10476/1291/516/522/5566/4832/4722/4716/498/4831/10165/706/204/4696/518/4720/4712/4710/5213/509/4718/4704/50808/527/126328/4708/9551/5315/64802/4709/521/201163/5571/5901/4731/55967/4717/513/5223/4706/515/4707/405/4694/51079/4719/7345/4715/7415/5211/4698/4726/54539/226/51341/142/526/195827/4695/27109",106,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0034976","response to endoplasmic reticulum stress","113/4354","277/18986",0.407942238267148,1.77886801463943,7.12321631715398,1.90035786637712e-11,3.13108963194399e-09,2.68787458884255e-09,"8406/1191/3764/26471/115290/10062/120892/90993/7466/79738/857/92305/55757/351/2907/23753/387923/51643/7873/55829/51776/51528/10959/26270/11153/1861/811/10613/65992/6048/51439/746/7494/9709/81502/10273/550/7009/10134/11160/7993/26608/10955/10130/153090/80700/10399/10211/51360/29978/54499/54431/51009/27248/7184/9601/10956/5034/101928527/4121/821/4082/6449/84447/54788/4189/10987/10488/11253/57333/81542/11315/7353/80279/93611/57003/1965/1051/2923/118424/51506/7376/5611/10961/440275/55741/79089/160418/3309/7415/5071/112869/23197/23190/10952/3725/5516/4780/51136/23071/23376/25/1981/51060/5706/10525/581/27113/80267/4287/9616/26003/10392",113,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0022613","ribonucleoprotein complex biogenesis","177/4354","492/18986",0.359756097560976,1.56874810939198,6.97243954857711,2.3470201987162e-11,3.76787011901592e-09,3.23451690543722e-09,"54913/10799/51116/51491/131870/54960/79760/10969/404672/22827/79863/10248/55651/55003/83743/79833/51042/2752/51001/79033/23481/79084/84864/57418/84154/25929/55319/26284/51065/8665/54512/10078/51081/55272/83443/10262/56915/51504/51118/29960/54059/8668/57819/27079/9136/5303/115939/3692/92342/27349/28987/84946/55011/6634/23016/9277/10360/10813/51367/51550/51154/79050/10421/29777/10556/102157402/10419/57050/9221/26121/8666/55153/10856/708/51010/10775/1939/23212/55178/6880/8487/91582/28985/153443/6041/51634/6838/117246/51388/115416/11157/51386/8575/6193/10199/84769/51335/51575/81554/6635/112479/6203/84844/23246/27339/6631/55035/55695/401466/10607/29081/6936/85865/25980/1653/5901/25879/10978/84273/84294/128061/23404/8175/10438/285855/26747/8664/29997/8886/55759/10885/51187/8568/54505/26155/27335/51406/51639/26164/27336/118460/51121/84549/55505/6633/54496/51119/88745/84135/55720/51018/25804/6629/55299/6189/6154/27292/51106/27042/1964/55006/11103/54606/6130/10480/8161/10992/10436/55781/6125/90121/220064/10659/8996/84811/5591/6209",177,"STA_vs_Ruptured_de_novo","up","GO_BP"
"GO:0019646","aerobic electron transport chain","51/4354","93/18986",0.548387096774194,2.39129017440396,7.33679521012584,2.61741737996043e-11,4.09691255398306e-09,3.51698240580998e-09,"57017/1537/65018/6392/4702/4724/374291/6391/4713/4728/1346/790955/4723/4711/4722/23479/4716/51103/4696/1329/4720/4712/4710/4718/4704/1340/4708/4709/11315/7386/4731/29796/1337/4717/4706/4707/9167/4694/7385/4719/4715/7388/4698/7384/4726/1327/4695/1345/9377/10975/54949",51,"STA_vs_Ruptured_de_novo","up","GO_BP"
